boosts,damageDealt,heals,killStreaks,longestKill,rideDistance,walkDistance,weaponsAcquired
0,0.0,0,0,0.0,0.0,97.94,6
0,271.0,0,1,13.11,0.0,237.0,4
3,95.55,1,1,58.07,0.0,1826.0,8
0,20.1,0,1,3.13,0.0,208.6,5
1,260.2,2,1,315.3,1811.0,3219.0,7
0,35.28,1,0,0.0,0.0,734.5,3
3,260.5,1,1,39.44,0.0,1752.0,5
0,0.0,0,0,0.0,0.0,902.3,8
2,154.9,5,1,3.82,2520.0,3199.0,5
0,100.0,0,1,3.21,0.0,30.72,2
0,113.3,0,0,0.0,0.0,210.0,1
1,240.8,0,1,159.9,0.0,1374.0,6
1,82.58,2,0,0.0,1468.0,2442.0,3
0,100.0,1,1,2.68,1269.0,2398.0,5
4,471.2,3,1,195.2,1331.0,2132.0,5
1,75.0,1,1,10.2,0.0,132.4,6
0,0.0,0,0,0.0,0.0,22.43,1
0,0.0,0,0,0.0,0.0,579.4,3
2,67.58,4,0,0.0,0.0,1212.0,7
0,0.0,0,0,0.0,0.0,75.37,3
0,25.74,0,0,0.0,0.0,2405.0,3
0,75.0,0,1,6.16,1898.0,955.3,7
0,0.0,0,0,0.0,4106.0,982.4,6
8,300.0,2,1,5.66,11280.0,730.1,11
0,0.0,0,0,0.0,0.0,2916.0,4
1,89.49,1,0,0.0,0.0,1005.0,6
0,0.0,0,0,0.0,0.0,16.69,1
0,184.4,0,1,3.83,0.0,319.2,2
3,72.01,5,0,0.0,1600.0,934.8,6
1,0.0,1,0,0.0,990.5,2728.0,5
0,0.0,0,0,0.0,0.0,399.7,6
0,0.0,0,0,0.0,0.0,133.2,1
6,303.8,0,1,21.42,0.0,3181.0,6
4,275.2,4,1,31.95,0.0,1547.0,9
0,53.9,0,0,0.0,0.0,30.76,2
0,0.0,7,0,0.0,0.0,2681.0,3
0,0.0,0,0,0.0,0.0,35.67,2
0,57.6,0,0,0.0,0.0,50.47,2
0,0.0,0,0,0.0,0.0,791.5,3
2,0.0,1,0,0.0,0.0,863.4,5
3,282.2,2,1,82.31,793.5,974.9,6
0,100.0,0,1,8.9,137.6,546.2,1
2,65.49,2,0,0.0,2134.0,1193.0,4
0,0.0,0,0,0.0,0.0,7.36,0
0,0.0,0,0,0.0,1609.0,229.4,7
0,22.05,0,0,0.0,0.0,847.7,4
0,0.0,0,0,0.0,0.0,62.06,0
4,506.7,0,1,193.4,0.0,1416.0,3
0,0.0,0,0,0.0,0.0,634.7,6
1,163.6,1,1,2.66,0.0,1156.0,5
1,100.0,5,1,31.96,0.0,403.7,4
0,0.0,0,0,0.0,0.0,361.2,3
3,121.1,2,1,76.77,883.2,2452.0,5
0,0.0,0,0,0.0,0.0,8.2,0
0,137.7,0,1,20.16,0.0,492.6,3
0,100.0,0,1,9.9,0.0,83.67,1
1,178.3,5,1,9.99,0.0,2250.0,2
2,264.0,2,1,3.76,0.0,318.5,3
0,0.0,0,0,0.0,0.0,84.15,2
2,0.0,1,0,0.0,0.0,791.1,2
0,97.58,0,0,0.0,0.0,72.83,1
3,334.5,0,1,21.01,0.0,2182.0,4
0,0.0,0,0,0.0,0.0,173.8,3
8,274.1,1,1,6.61,5875.0,2646.0,6
0,200.0,0,1,11.29,0.0,58.53,3
0,99.0,0,0,0.0,0.0,0.0,6
0,55.0,0,1,0.8,0.0,93.47,1
0,77.87,0,1,4.58,0.0,33.91,1
0,29.4,0,0,0.0,0.0,980.3,3
0,53.9,0,0,0.0,0.0,212.7,3
0,40.0,0,1,2.58,0.0,252.5,1
2,286.0,0,1,24.3,0.0,1425.0,4
1,0.0,0,0,0.0,0.55,3472.0,5
0,0.0,0,0,0.0,0.0,1334.0,2
0,0.0,0,0,0.0,0.0,4.76,0
0,79.12,0,1,2.82,0.0,348.8,2
5,529.7,3,1,49.04,3274.0,3170.0,4
0,23.4,0,0,0.0,0.0,28.71,2
3,19.35,1,0,0.0,0.0,1528.0,4
1,77.0,0,1,16.59,2873.0,1676.0,9
0,158.8,0,1,64.63,0.0,195.5,2
3,100.0,2,1,10.16,1753.0,1819.0,8
0,100.0,1,1,43.09,0.0,3683.0,6
0,0.0,0,0,0.0,0.0,36.35,2
0,53.58,0,0,0.0,0.0,82.98,2
0,93.07,0,1,3.31,993.0,1412.0,2
3,40.59,1,0,0.0,0.0,2853.0,10
6,391.6,5,1,25.5,3472.0,1364.0,4
0,0.0,1,0,0.0,0.0,1102.0,3
0,23.22,0,0,0.0,0.0,271.0,1
0,0.0,0,0,0.0,0.0,17.28,1
1,100.0,0,1,19.08,0.0,232.5,3
0,0.0,0,0,0.0,0.0,24.25,1
1,100.0,0,1,1.19,139.2,1690.0,6
0,0.0,0,0,0.0,0.0,245.8,2
6,465.1,4,1,144.0,6747.0,2728.0,6
2,516.8,2,1,193.6,0.0,2011.0,6
0,26.18,0,0,0.0,0.0,237.6,3
0,0.0,0,0,0.0,0.0,1920.0,3
0,0.0,0,0,0.0,0.0,1845.0,3
1,0.0,1,0,0.0,3680.0,937.4,2
0,0.0,0,0,0.0,0.0,142.0,2
0,163.5,0,1,4.5,0.0,42.0,4
1,0.0,0,0,0.0,203.2,434.4,6
3,241.2,0,1,11.14,4941.0,4062.0,3
0,0.0,0,0,0.0,0.0,224.8,3
0,27.3,0,0,0.0,0.0,512.5,4
0,42.57,0,0,0.0,0.0,1235.0,6
0,100.0,0,1,15.49,0.0,835.1,6
2,218.4,3,1,64.82,444.7,2566.0,2
0,24.48,0,0,0.0,0.0,909.0,5
1,43.0,0,0,0.0,0.0,165.9,2
0,128.8,0,1,1.38,0.0,559.0,6
0,64.19,0,0,0.0,0.0,599.3,5
0,177.0,1,1,4.64,0.0,252.7,3
0,100.0,0,1,8.2,0.0,431.3,6
0,0.0,0,0,0.0,182.6,169.6,0
2,200.0,5,1,46.99,0.0,366.7,3
3,687.0,1,1,30.59,1841.0,3793.0,4
6,572.3,3,1,25.22,0.0,2544.0,6
4,127.4,9,0,0.0,6882.0,1598.0,3
1,491.3,0,1,240.5,2391.0,3049.0,4
1,200.0,0,1,15.02,16370.0,470.9,3
3,200.0,1,1,45.69,0.0,1811.0,6
0,68.02,0,1,37.2,0.0,1990.0,5
0,63.96,0,0,0.0,0.0,153.3,2
2,187.4,0,1,187.0,3972.0,1259.0,4
0,165.8,0,1,0.0,0.0,691.4,3
0,0.0,0,0,0.0,0.0,285.8,1
9,100.0,6,1,64.79,0.0,2159.0,4
3,0.0,4,0,0.0,0.0,2391.0,6
0,0.0,0,0,0.0,0.0,28.04,0
0,600.0,0,5,3.45,2560.0,535.3,3
0,0.0,0,0,0.0,0.0,287.7,6
2,100.0,3,1,5.35,0.0,588.5,5
0,0.0,0,0,0.0,0.0,9.88,1
0,63.76,0,0,0.0,0.0,382.4,3
0,0.0,0,0,0.0,0.0,15.98,1
1,292.6,1,1,14.54,0.0,546.3,4
0,44.51,0,0,0.0,0.0,623.4,2
0,0.0,0,0,0.0,0.0,53.12,1
0,0.0,0,0,0.0,0.0,0.0,0
3,247.0,1,1,129.5,6522.0,2535.0,6
0,0.0,0,0,0.0,0.0,67.25,1
0,79.98,0,0,0.0,0.0,500.6,2
1,0.0,0,0,0.0,754.0,1169.0,5
6,349.8,1,1,177.2,0.0,3284.0,3
1,0.0,0,0,0.0,0.0,579.4,3
2,103.0,1,1,28.36,0.0,945.9,5
0,38.91,0,0,0.0,0.0,95.13,2
0,0.0,0,0,0.0,0.0,0.0,0
0,100.0,0,1,6.51,1235.0,2095.0,10
0,66.28,1,1,8.55,0.0,215.0,3
0,51.6,0,0,0.0,0.0,233.8,4
0,30.1,0,0,0.0,0.0,533.4,6
0,0.0,0,0,0.0,0.0,260.2,4
0,0.0,0,0,0.0,238.1,1572.0,15
0,100.0,0,1,32.24,0.0,575.6,7
4,340.8,1,1,181.6,0.0,4357.0,6
1,0.0,7,0,0.0,4202.0,1946.0,7
2,200.0,0,1,5.81,5148.0,1114.0,6
0,0.0,0,0,0.0,0.0,463.9,3
0,125.8,0,1,59.8,0.0,1022.0,3
3,596.9,2,1,71.09,0.0,2278.0,6
0,0.0,0,0,0.0,464.9,227.5,2
0,0.0,0,0,0.0,0.0,1247.0,4
2,182.6,0,1,26.11,0.0,1092.0,6
0,23.8,0,0,0.0,0.0,507.5,2
0,0.0,0,0,0.0,0.0,9.72,0
0,0.0,0,0,0.0,1663.0,9.99,0
2,54.6,1,0,0.0,0.0,2305.0,8
0,19.35,0,0,0.0,0.0,34.67,1
0,350.0,0,2,6.31,0.0,1430.0,3
0,199.3,0,1,17.04,0.0,117.5,2
5,0.0,2,0,0.0,472.8,2382.0,6
0,0.0,0,0,0.0,0.0,41.55,0
0,130.2,0,1,97.56,0.0,146.3,2
0,0.0,0,0,0.0,0.0,214.1,6
0,100.0,1,1,7.57,0.0,1671.0,7
0,0.0,0,0,0.0,0.0,67.41,3
0,64.07,1,0,0.0,0.0,395.5,2
0,0.0,0,0,0.0,0.0,166.3,7
3,231.0,13,1,94.25,2559.0,2219.0,8
2,46.44,4,0,0.0,0.0,2282.0,5
0,132.2,1,1,14.47,0.0,121.3,2
0,53.05,0,0,0.0,0.0,524.4,3
0,0.0,0,0,0.0,0.0,78.31,2
0,0.0,0,0,0.0,0.0,150.0,3
0,32.3,0,0,0.0,0.0,81.96,1
3,76.71,0,0,0.0,2734.0,1870.0,5
0,38.35,0,0,0.0,0.0,537.9,2
1,200.0,1,1,10.22,0.0,273.4,3
0,68.97,0,0,0.0,0.0,19.55,2
1,100.0,1,1,0.82,201.6,693.6,4
0,215.9,0,1,116.2,0.0,1502.0,6
0,177.6,12,1,24.04,2484.0,1399.0,5
0,0.0,0,0,0.0,0.0,13.35,1
3,511.3,0,1,210.2,751.8,2406.0,9
3,147.4,2,1,79.27,5136.0,2808.0,9
2,123.8,0,1,19.59,2108.0,3014.0,7
0,138.3,0,1,9.47,0.0,423.0,3
0,135.2,0,0,0.0,0.0,0.0,2
1,0.0,0,0,0.0,0.0,484.6,4
2,331.0,1,1,39.87,0.0,2103.0,2
2,300.0,1,1,12.97,0.0,1463.0,5
0,117.2,0,0,0.0,0.0,88.06,5
0,134.8,0,1,88.77,0.0,1882.0,4
3,275.0,0,1,4.88,0.0,1426.0,4
0,0.0,0,0,0.0,1965.0,1765.0,4
2,270.7,2,1,17.94,0.0,1587.0,5
0,284.2,0,1,2.47,0.0,1094.0,6
1,100.0,0,1,9.28,0.0,1632.0,4
7,270.1,3,1,32.77,6501.0,1768.0,6
0,0.0,0,0,0.0,0.0,0.0,0
4,244.0,0,1,13.56,5039.0,1298.0,6
4,92.82,1,0,0.0,0.0,2499.0,3
0,180.0,1,1,7.68,0.0,1141.0,2
3,541.1,5,2,77.0,1598.0,1397.0,5
0,0.0,0,0,0.0,0.0,0.0,4
0,121.3,0,1,25.16,779.7,1150.0,3
1,220.9,1,1,20.52,0.0,400.5,2
0,0.0,0,0,0.0,689.0,661.7,2
1,300.0,1,1,21.5,0.0,327.5,7
0,0.0,0,0,0.0,0.0,2607.0,3
0,218.5,0,1,25.24,0.0,379.3,6
0,0.0,0,0,0.0,0.0,0.0,0
6,452.4,0,1,63.44,2466.0,1901.0,5
0,48.0,0,0,0.0,0.0,180.6,1
0,23.22,0,0,0.0,0.0,68.09,1
0,92.43,0,0,0.0,1433.0,841.9,12
0,46.55,0,0,0.0,0.0,11.42,1
6,374.8,0,1,8.41,9134.0,1977.0,3
1,37.6,0,1,11.1,0.0,692.3,3
1,96.0,1,1,0.6,0.0,755.9,6
2,141.8,0,0,0.0,0.0,651.4,3
0,78.6,0,0,0.0,0.0,11.12,1
1,585.5,2,1,53.97,1135.0,600.9,6
5,422.8,6,1,56.2,0.0,1736.0,7
3,98.0,3,1,7.06,0.0,2549.0,3
0,92.28,0,0,0.0,0.0,110.5,2
1,199.3,1,1,7.61,0.0,1742.0,5
1,302.4,5,1,2.97,5394.0,1106.0,5
2,0.0,0,0,0.0,0.0,370.2,5
2,0.0,0,0,0.0,0.0,2141.0,3
0,0.0,0,0,0.0,0.0,47.38,3
0,99.93,0,1,21.1,0.0,117.6,2
0,0.0,0,0,0.0,0.0,24.82,2
2,467.4,0,1,60.42,0.0,2300.0,3
0,0.0,0,0,0.0,0.0,78.45,1
0,94.6,0,0,0.0,0.0,44.88,2
0,0.0,0,0,0.0,11.25,473.3,4
0,100.0,0,1,14.14,0.0,579.2,7
1,149.5,2,1,185.0,0.0,1883.0,8
1,116.3,1,1,6.48,840.2,1040.0,10
0,0.0,0,0,0.0,0.0,0.0,0
0,0.0,0,0,0.0,0.0,1047.0,5
6,347.1,6,1,41.83,6390.0,2345.0,9
0,0.0,0,0,0.0,0.0,1767.0,6
0,0.0,0,0,0.0,0.0,31.71,0
0,0.0,0,0,0.0,458.9,829.2,9
0,0.0,0,0,0.0,0.0,67.68,1
4,179.2,1,1,48.7,0.0,2681.0,3
1,100.0,0,1,4.99,0.0,513.2,3
0,22.05,0,0,0.0,0.0,430.0,6
2,161.9,0,1,61.59,0.0,1877.0,5
3,0.0,1,0,0.0,570.7,2097.0,5
6,859.1,2,1,49.96,0.0,4122.0,5
1,53.55,0,0,0.0,0.0,89.86,1
0,0.0,0,0,0.0,0.0,784.9,1
4,155.4,0,1,51.93,0.0,2010.0,4
2,136.0,3,1,18.66,2944.0,1726.0,3
0,19.35,0,0,0.0,0.0,176.6,3
2,0.0,5,0,0.0,0.0,2874.0,6
3,370.7,7,1,74.12,0.0,1946.0,4
2,100.0,4,1,14.21,0.0,841.1,2
0,0.0,0,0,0.0,2460.0,1268.0,7
3,253.4,2,1,3.98,0.0,1983.0,5
4,46.0,2,1,77.29,0.0,3065.0,6
1,332.3,0,1,46.41,927.7,668.4,2
0,55.65,0,0,0.0,0.0,183.0,3
0,66.22,0,0,0.0,0.0,52.64,1
4,477.5,0,1,36.17,0.0,1396.0,5
0,0.0,0,0,0.0,0.0,808.2,8
0,0.0,0,0,0.0,0.0,23.35,3
0,341.9,1,1,29.12,0.0,280.1,2
0,0.0,0,0,0.0,0.0,26.47,1
0,6.48,0,0,0.0,0.0,8.94,0
0,0.0,0,0,0.0,0.0,352.1,3
1,195.8,7,1,10.52,0.0,563.0,3
0,142.8,0,1,8.69,5414.0,672.9,3
0,0.0,0,0,0.0,0.0,139.2,0
0,0.0,0,0,0.0,995.5,1095.0,4
3,200.0,1,1,21.28,0.0,1541.0,8
0,98.04,1,0,0.0,936.2,741.9,6
0,142.8,0,1,205.5,6342.0,2324.0,4
6,200.0,0,1,6.73,0.0,724.8,8
0,133.1,0,1,4.14,0.0,1559.0,3
0,86.88,0,0,0.0,0.0,451.8,2
0,0.0,0,0,0.0,0.0,67.84,1
2,0.0,0,0,0.0,0.0,211.0,2
0,86.71,0,0,0.0,0.0,1230.0,3
3,321.5,8,1,75.71,493.9,3598.0,8
0,123.2,0,1,7.07,0.0,261.9,2
0,0.0,0,0,0.0,0.0,96.21,4
0,153.9,0,1,18.18,0.0,191.2,3
0,47.09,0,0,0.0,0.0,112.7,1
2,156.8,0,1,68.13,299.6,1216.0,5
0,300.0,0,0,0.0,0.0,0.0,3
0,43.68,0,0,0.0,0.0,36.07,1
5,64.71,4,0,0.0,7616.0,1796.0,7
0,0.0,0,0,0.0,0.0,57.4,2
0,0.0,0,0,0.0,0.0,0.0,5
0,94.6,0,0,0.0,0.0,167.3,1
6,967.2,6,2,116.4,394.2,2735.0,5
1,0.0,1,0,0.0,0.0,3443.0,5
4,375.5,0,1,125.1,5285.0,1981.0,6
2,0.0,2,0,0.0,0.0,2132.0,6
0,0.0,0,0,0.0,0.0,2.37,1
0,0.0,0,0,0.0,0.0,17.28,1
0,0.0,0,0,0.0,0.0,466.9,2
2,80.0,1,1,45.41,1755.0,873.0,10
5,301.3,1,1,19.18,1164.0,1113.0,6
0,0.0,0,0,0.0,0.0,406.3,9
1,100.0,0,1,6.24,0.0,323.5,4
0,0.0,0,0,0.0,0.0,117.5,5
0,88.22,1,1,68.24,2071.0,931.2,3
0,0.0,0,0,0.0,0.0,134.8,2
2,146.8,2,1,76.22,0.0,1106.0,8
0,69.09,0,0,0.0,0.0,37.59,2
0,27.3,0,0,0.0,0.0,147.1,2
0,100.0,0,0,0.0,0.0,359.0,3
0,123.5,1,0,0.0,0.0,524.4,3
1,95.76,1,0,0.0,0.0,0.0,5
0,0.0,0,0,0.0,0.0,77.41,1
0,0.0,0,0,0.0,0.0,108.9,2
4,70.5,0,0,0.0,13090.0,1242.0,4
6,100.0,0,1,20.83,0.0,3012.0,4
4,137.3,4,1,33.02,0.0,3370.0,6
1,100.0,0,1,0.91,1600.0,1674.0,6
0,0.0,0,0,0.0,0.0,95.03,2
0,26.46,0,0,0.0,0.0,222.9,6
4,123.3,2,1,1.85,0.0,819.0,3
0,124.5,0,0,0.0,0.0,54.53,1
2,0.0,2,0,0.0,0.0,1893.0,5
0,0.0,0,0,0.0,0.0,93.65,2
0,0.0,0,0,0.0,0.0,0.0,0
0,0.0,0,0,0.0,0.0,139.4,3
0,24.48,0,0,0.0,0.0,107.4,1
0,0.0,0,0,0.0,0.0,0.0,7
0,0.0,0,0,0.0,0.0,186.2,2
1,158.9,0,1,8.72,0.0,1529.0,3
0,0.0,0,0,0.0,0.0,0.0,0
5,220.1,10,1,54.64,5191.0,2477.0,8
0,25.79,0,0,0.0,0.0,173.1,2
0,0.0,0,0,0.0,1887.0,1129.0,6
3,100.0,0,1,21.39,0.0,2557.0,5
0,0.0,0,0,0.0,0.0,0.0,3
3,186.3,4,1,71.73,2310.0,2110.0,5
2,276.9,4,2,9.47,0.0,442.8,7
0,0.0,0,0,0.0,0.0,0.0,0
2,100.0,0,1,4.09,0.0,1885.0,5
0,0.0,0,0,0.0,0.0,95.67,3
0,29.48,0,1,75.1,169.3,291.4,1
3,0.0,0,0,0.0,0.0,566.1,3
0,98.28,0,0,0.0,0.0,208.1,3
0,0.0,0,0,0.0,0.0,15.84,2
0,0.0,0,0,0.0,0.0,32.68,2
6,1099.0,1,2,163.1,0.0,5158.0,7
4,318.8,5,1,35.95,2298.0,1013.0,4
0,88.4,0,0,0.0,0.0,14.1,1
5,542.5,1,1,231.4,13450.0,1310.0,4
2,0.0,15,0,0.0,1801.0,2824.0,12
0,0.0,0,0,0.0,0.0,572.2,3
2,652.1,0,1,31.44,2546.0,1902.0,4
10,17.28,2,0,0.0,0.0,183.6,1
4,263.3,0,1,77.49,0.0,1975.0,8
2,48.51,3,0,0.0,0.0,1291.0,8
4,366.8,11,1,32.42,0.0,2489.0,5
3,482.3,4,1,24.74,0.0,2328.0,6
1,0.0,0,0,0.0,0.0,546.3,6
1,162.7,0,1,6.07,102.8,2305.0,9
0,42.12,0,0,0.0,0.0,133.0,1
0,0.0,0,0,0.0,0.0,0.0,3
0,343.9,0,1,21.7,0.0,162.1,3
0,155.6,0,1,1.53,0.0,1924.0,4
0,74.97,0,0,0.0,0.0,1801.0,7
2,175.0,1,1,32.27,575.9,1711.0,3
0,0.0,0,0,0.0,0.0,22.76,1
0,0.0,0,0,0.0,0.0,0.0,0
0,0.0,0,0,0.0,0.0,0.0,0
0,56.41,0,0,0.0,0.0,141.2,2
0,0.0,0,0,0.0,0.0,0.0,0
1,192.7,1,1,4.24,0.0,466.2,6
0,0.0,0,0,0.0,0.0,459.7,2
0,83.85,0,0,0.0,0.0,100.6,1
1,145.0,0,1,18.24,0.0,1399.0,2
0,111.2,0,0,0.0,5907.0,2415.0,7
5,200.0,2,1,14.56,0.0,2029.0,8
1,481.4,0,1,83.03,353.1,3149.0,8
0,0.0,0,0,0.0,0.0,0.0,0
0,134.2,0,1,36.48,0.0,225.5,2
0,100.0,0,1,0.0,0.0,41.78,0
9,0.0,6,0,0.0,0.0,3250.0,5
0,0.0,0,0,0.0,0.0,105.7,2
0,0.0,0,0,0.0,0.0,253.4,4
0,122.4,0,1,35.2,0.0,910.7,3
0,0.0,0,0,0.0,0.0,222.1,4
0,43.0,0,0,0.0,0.0,20.21,1
0,85.65,0,1,2.42,0.0,233.6,3
1,191.1,1,1,6.09,0.0,686.5,3
0,0.0,0,0,0.0,3104.0,1104.0,5
0,85.51,0,0,0.0,0.0,418.5,9
3,204.6,4,1,29.23,3140.0,1536.0,5
0,0.0,0,0,0.0,882.9,447.6,4
1,0.0,1,0,0.0,1067.0,2015.0,8
0,100.0,0,1,33.84,0.0,818.0,7
0,60.52,0,0,0.0,0.0,116.2,1
2,28.08,1,0,0.0,0.0,1219.0,5
3,353.8,3,1,19.17,0.0,1559.0,11
5,441.5,10,1,40.52,1222.0,2277.0,6
2,129.0,2,1,52.18,0.0,1703.0,5
5,246.2,0,1,74.03,1829.0,987.3,6
5,126.6,3,0,0.0,0.0,1801.0,3
6,157.3,7,1,37.95,7825.0,2617.0,7
8,900.0,4,6,118.9,1565.0,2268.0,7
0,0.0,0,0,0.0,0.0,516.4,5
3,108.9,0,1,0.8,825.3,510.4,3
0,0.0,0,0,0.0,0.0,57.08,2
0,46.23,0,0,0.0,0.0,50.24,2
3,94.45,6,0,0.0,5161.0,1389.0,5
0,26.47,0,1,30.54,0.0,45.29,1
0,105.1,0,1,25.47,2299.0,438.5,5
0,0.0,0,0,0.0,0.0,80.99,0
2,100.0,0,1,0.0,1543.0,2367.0,5
2,0.0,0,0,0.0,0.0,1275.0,3
0,0.0,0,0,0.0,0.0,0.0,3
0,68.6,0,0,0.0,0.0,210.8,3
0,390.6,0,2,31.41,0.0,375.5,3
0,0.0,0,0,0.0,0.0,122.3,3
0,0.0,0,0,0.0,0.0,266.5,4
3,382.7,1,1,115.9,0.0,3463.0,5
0,144.7,1,1,9.63,0.0,1317.0,13
0,0.0,0,0,0.0,0.0,74.28,2
0,0.0,0,0,0.0,0.0,0.0,0
0,0.0,0,0,0.0,0.0,553.6,5
0,158.4,0,0,0.0,0.0,134.5,3
3,177.3,6,1,46.63,5472.0,1421.0,5
1,0.0,1,0,0.0,0.0,896.8,2
5,654.3,3,1,139.1,0.0,3752.0,11
0,0.0,0,0,0.0,0.0,72.87,1
1,0.0,0,0,0.0,0.0,1404.0,5
0,0.0,0,0,0.0,0.0,539.3,7
0,0.0,0,0,0.0,0.0,0.0,0
0,100.0,0,1,41.23,0.0,908.1,6
0,74.26,1,0,0.0,0.0,542.0,3
0,0.0,0,0,0.0,0.0,21.08,0
0,100.0,0,1,5.63,0.0,247.1,3
0,0.0,0,0,0.0,0.0,652.6,4
0,21.17,0,0,0.0,0.0,2849.0,4
0,0.0,0,0,0.0,0.0,588.1,4
3,213.2,5,1,10.36,0.0,1056.0,3
0,191.0,0,1,9.18,0.0,125.7,1
0,0.0,0,0,0.0,0.0,175.8,1
0,0.0,0,0,0.0,0.0,28.53,1
1,212.2,1,1,45.29,0.0,2450.0,4
0,100.0,0,1,9.57,0.0,112.5,4
0,100.0,0,0,0.0,0.0,291.6,5
0,4.31,0,0,0.0,1434.0,1141.0,6
3,220.8,3,1,3.08,0.0,2599.0,7
0,450.0,0,1,110.0,0.0,814.5,6
0,175.2,0,0,0.0,0.0,0.0,2
1,251.9,0,1,3.5,1265.0,911.1,6
0,80.28,0,1,25.28,0.0,389.4,2
0,87.42,0,0,0.0,0.0,341.1,3
0,12.96,0,0,0.0,0.0,0.0,0
3,0.0,0,0,0.0,0.0,2129.0,3
0,0.0,0,0,0.0,0.0,0.0,1
0,0.0,0,0,0.0,0.0,148.6,1
0,0.0,0,0,0.0,2776.0,417.7,6
0,100.0,0,1,14.77,0.0,481.5,5
2,105.0,7,1,44.84,2580.0,2099.0,6
0,143.0,0,1,140.7,0.0,1806.0,3
0,203.2,0,0,0.0,0.0,0.0,7
0,0.0,1,0,0.0,0.0,1223.0,8
0,0.0,0,0,0.0,0.0,466.3,2
0,0.0,0,0,0.0,0.0,622.8,13
1,173.6,1,1,57.7,1171.0,1034.0,8
0,30.1,0,0,0.0,0.0,169.6,5
3,51.6,2,0,0.0,2366.0,3447.0,9
0,148.4,0,1,69.46,0.0,1837.0,4
2,254.2,0,1,3.85,0.0,399.2,2
0,0.0,0,0,0.0,0.0,349.3,3
7,366.4,7,1,65.77,3656.0,2316.0,6
0,136.1,0,1,40.85,0.0,285.1,2
0,100.0,0,1,8.85,0.0,345.1,1
0,0.0,0,0,0.0,0.0,1562.0,3
1,0.0,0,0,0.0,2019.0,1304.0,4
0,86.43,0,0,0.0,7.67,1604.0,2
0,200.0,0,1,10.06,0.0,233.7,4
0,86.4,0,0,0.0,0.0,62.58,3
0,0.0,0,0,0.0,0.0,747.0,3
0,100.0,0,1,12.22,0.0,721.7,2
0,61.92,0,0,0.0,0.0,0.0,1
1,266.8,0,1,5.46,0.0,122.2,2
3,819.7,1,1,286.8,0.0,2999.0,6
0,0.0,0,0,0.0,0.0,0.0,0
0,0.0,0,0,0.0,0.0,274.7,5
0,100.0,0,1,7.56,0.0,90.42,3
0,167.9,0,1,76.38,0.0,1466.0,11
1,100.0,1,1,0.84,0.0,548.4,6
3,69.61,3,0,0.0,0.0,2198.0,5
0,0.0,0,0,0.0,0.0,54.27,0
0,0.0,0,0,0.0,0.0,30.58,4
0,36.72,0,0,0.0,0.0,793.3,4
2,262.1,2,1,9.86,187.5,2121.0,3
0,86.0,0,1,9.68,0.0,1035.0,3
0,131.9,0,0,0.0,0.0,667.1,3
0,77.22,0,0,0.0,0.0,142.0,2
1,303.8,0,2,211.3,545.8,946.1,3
0,100.0,0,1,0.0,0.0,710.2,5
2,198.5,0,1,6.04,0.0,866.3,5
2,100.0,0,1,2.07,0.0,292.5,3
0,0.0,0,0,0.0,361.0,55.94,2
0,54.18,0,0,0.0,0.0,338.3,2
0,84.96,0,0,0.0,0.0,14.87,0
0,0.0,0,0,0.0,0.0,0.05,0
0,0.0,0,0,0.0,0.0,0.0,0
1,66.66,1,0,0.0,0.0,2556.0,6
0,18.98,0,0,0.0,0.0,1291.0,2
6,833.5,0,1,288.4,0.0,2997.0,8
0,100.0,0,1,3.6,0.0,0.0,1
1,100.0,0,1,9.48,0.0,200.4,3
0,0.0,0,0,0.0,0.0,1110.0,5
0,136.7,0,1,7.45,0.0,75.04,2
0,0.0,0,0,0.0,0.0,116.3,1
0,61.92,0,0,0.0,0.0,8.55,0
0,204.1,0,1,157.0,0.0,397.3,3
2,180.1,5,1,10.54,0.0,1588.0,3
0,0.0,0,0,0.0,0.0,0.0,0
0,0.0,0,0,0.0,299.7,1431.0,5
1,71.7,0,1,10.13,0.0,1042.0,7
2,0.0,1,0,0.0,0.0,2142.0,8
0,0.0,0,0,0.0,0.0,154.1,2
0,0.0,0,0,0.0,0.0,629.9,5
0,365.0,0,0,0.0,0.0,0.0,3
0,104.4,0,1,28.62,0.0,247.6,3
0,70.73,0,0,0.0,0.0,354.9,3
4,335.6,9,1,116.6,288.7,5259.0,7
0,0.0,0,0,0.0,3513.0,1186.0,7
2,187.3,0,1,4.89,0.0,605.3,3
5,389.8,6,1,144.8,2209.0,3384.0,5
0,176.2,0,0,0.0,0.0,0.0,2
2,0.0,0,0,0.0,0.0,301.7,4
0,94.52,0,0,0.0,0.0,109.6,1
0,0.0,0,0,0.0,0.0,0.0,0
0,0.0,0,0,0.0,852.3,1880.0,2
1,0.0,1,0,0.0,0.0,2422.0,4
0,0.0,0,0,0.0,0.0,322.4,2
0,25.8,0,0,0.0,0.0,6.81,1
5,21.45,11,0,0.0,0.0,2187.0,4
3,49.69,0,0,0.0,1327.0,1903.0,4
0,0.0,0,0,0.0,0.0,81.57,0
0,0.0,0,0,0.0,0.0,0.0,0
1,94.38,1,1,5.62,5289.0,1635.0,6
5,356.7,10,1,142.7,5951.0,2643.0,8
0,100.0,0,1,14.89,0.0,302.7,6
0,0.0,0,0,0.0,0.0,68.26,2
3,200.0,1,1,51.69,1166.0,2911.0,6
